Date,Bullish,Neutral,Bearish,High,Low,Close,Volume,GDP,Unemployment,CPI,Interest_Rate,M2_Money_Supply,RSI,MACD_Signal,VWAP,Momentum,Bollinger_Upper,Bollinger_Lower,P,S1,S2,S3,R1,R2,R3
1990-01-26,0.24,0.38,0.38,5.015625,4.9375,4.984375,528000.0,5872.701,5.4,127.5,8.23,3170.4,26.1741045548232,-0.1266319051939759,5.408464474731863,-0.21875,5.876834850000948,4.765352649999053,4.979166666666667,4.942708333333334,4.901041666666667,4.864583333333334,5.020833333333334,5.057291666666667,5.098958333333334
1990-01-29,0.24,0.38,0.38,4.984375,4.828125,4.921875,319200.0,5872.701,5.4,127.5,8.23,3170.4,22.53716981540489,-0.134461861403007,5.399538074712644,-0.25,5.852341932608304,4.721095567391696,4.911458333333333,4.838541666666666,4.755208333333333,4.682291666666666,4.994791666666666,5.067708333333333,5.151041666666666
1990-01-30,0.24,0.38,0.38,5.0,4.78125,5.0,829600.0,5872.701,5.4,127.5,8.23,3170.4,35.469744118112885,-0.1399512983004354,5.381355734629394,-0.1875,5.801991205775237,4.704258794224763,4.927083333333333,4.854166666666666,4.708333333333333,4.635416666666666,5.072916666666666,5.145833333333333,5.291666666666666
1990-01-31,0.24,0.38,0.38,5.125,5.0,5.078125,3380000.0,5872.701,5.4,127.5,8.23,3170.4,45.89279039429059,-0.1421205616192152,5.333926819561676,-0.0625,5.71617346012649,4.72132653987351,5.067708333333333,5.010416666666666,4.942708333333333,4.885416666666666,5.135416666666666,5.192708333333333,5.260416666666666
1990-02-01,0.24,0.38,0.38,5.09375,4.96875,5.015625,218400.0,5872.701,5.3,128.0,8.24,3170.5,39.93813118265627,-0.142768317582828,5.330742051493495,-0.15625,5.624067532027368,4.741557467972632,5.026041666666667,4.958333333333334,4.901041666666667,4.833333333333334,5.083333333333334,5.151041666666667,5.208333333333334
1990-02-02,0.15,0.37,0.48,5.046875,4.953125,4.96875,681600.0,5872.701,5.3,128.0,8.24,3170.5,35.906384024367256,-0.14285093114777,5.319780782421723,-0.21875,5.528046799572677,4.765703200427322,4.989583333333333,4.932291666666666,4.895833333333333,4.838541666666666,5.026041666666666,5.083333333333333,5.119791666666666
1990-02-05,0.15,0.37,0.48,4.96875,4.84375,4.921875,260000.0,5872.701,5.3,128.0,8.24,3170.5,32.16033064734101,-0.1429972707462711,5.315237202234559,-0.171875,5.419428229125766,4.800884270874234,4.911458333333333,4.854166666666666,4.786458333333333,4.729166666666666,4.979166666666666,5.036458333333333,5.104166666666666
1990-02-06,0.15,0.37,0.48,4.921875,4.75,4.75,484000.0,5872.701,5.3,128.0,8.24,3170.5,22.31203921836301,-0.1455921267612212,5.303472365569202,-0.3125,5.358537108541893,4.785212891458108,4.807291666666667,4.692708333333334,4.635416666666667,4.520833333333334,4.864583333333334,4.979166666666667,5.036458333333334
1990-02-07,0.15,0.37,0.48,4.78125,4.734375,4.765625,527200.0,5872.701,5.3,128.0,8.24,3170.5,24.72982885431128,-0.1490045171338202,5.29154874941129,-0.28125,5.330789473566726,4.755148026433274,4.760416666666667,4.739583333333334,4.713541666666667,4.692708333333334,4.786458333333334,4.807291666666667,4.833333333333334
1990-02-08,0.15,0.37,0.48,4.734375,4.65625,4.65625,682400.0,5872.701,5.3,128.0,8.24,3170.5,19.762228466967144,-0.154155841871433,5.273827115831126,-0.25,5.325183543572117,4.698253956427883,4.682291666666667,4.630208333333334,4.604166666666667,4.552083333333334,4.708333333333334,4.760416666666667,4.786458333333334
